x,y,T,u,v,p
3.8,3.6,300,1.20894,0.0630494,0.0957536
3.8,3.6,300,1.20894,0.0630494,0.0957536
3.85,3.6,300,1.21326,0.063445,0.0905242
3.85,3.6,300,1.21326,0.063445,0.0905242
3.9,3.6,300,1.21759,0.0637621,0.0852563
3.9,3.6,300,1.21759,0.0637621,0.0852563
3.95,3.6,300,1.22195,0.0639983,0.0799537
3.95,3.6,300,1.22195,0.0639983,0.0799537
4,3.6,300,1.22632,0.0641517,0.0746205
4,3.6,300,1.22632,0.0641517,0.0746205
4.05,3.6,300,1.2307,0.0642204,0.0692611
4.05,3.6,300,1.2307,0.0642204,0.0692611
4.1,3.6,300,1.23509,0.0642026,0.0638799
4.1,3.6,300,1.23509,0.0642026,0.0638799
4.15,3.6,300,1.23948,0.0640969,0.0584817
4.15,3.6,300,1.23948,0.0640969,0.0584817
4.2,3.6,300,1.24388,0.063902,0.0530712
4.2,3.6,300,1.24388,0.063902,0.0530712
4.25,3.6,300,1.24827,0.0636167,0.0476535
4.25,3.6,300,1.24827,0.0636167,0.0476535
4.3,3.6,300,1.25265,0.0632403,0.0422339
4.3,3.6,300,1.25265,0.0632403,0.0422339
4.35,3.6,300,1.25702,0.062772,0.0368176
4.35,3.6,300,1.25702,0.062772,0.0368176
4.4,3.6,300,1.26137,0.0622116,0.0314099
4.4,3.6,300,1.26137,0.0622116,0.0314099
4.45,3.6,300,1.26571,0.0615588,0.0260164
4.45,3.6,300,1.26571,0.0615588,0.0260164
4.5,3.6,300,1.27002,0.0608138,0.0206425
4.5,3.6,300,1.27002,0.0608138,0.0206425
0,3.65,300,1,0,0.327217
0,3.65,300,1,0,0.327217
0.05,3.65,300,1.0001,-0.000886205,0.327143
0.05,3.65,300,1.0001,-0.000886205,0.327143
0.1,3.65,300,1.00037,-0.00176211,0.326911
0.1,3.65,300,1.00037,-0.00176211,0.326911
0.15,3.65,300,1.00082,-0.00261505,0.326499
0.15,3.65,300,1.00082,-0.00261505,0.326499
0.2,3.65,300,1.00145,-0.00343185,0.325903
0.2,3.65,300,1.00145,-0.00343185,0.325903
0.25,3.65,300,1.00226,-0.00420034,0.325132
0.25,3.65,300,1.00226,-0.00420034,0.325132
0.3,3.65,300,1.00323,-0.00490974,0.324194
0.3,3.65,300,1.00323,-0.00490974,0.324194
0.35,3.65,300,1.00436,-0.00555057,0.3231
0.35,3.65,300,1.00436,-0.00555057,0.3231
0.4,3.65,300,1.00564,-0.00611472,0.321856
0.4,3.65,300,1.00564,-0.00611472,0.321856
0.45,3.65,300,1.00706,-0.00659547,0.320472
0.45,3.65,300,1.00706,-0.00659547,0.320472
0.5,3.65,300,1.0086,-0.00698756,0.318957
0.5,3.65,300,1.0086,-0.00698756,0.318957
0.55,3.65,300,1.01026,-0.00728715,0.317321
0.55,3.65,300,1.01026,-0.00728715,0.317321
0.6,3.65,300,1.01204,-0.00749173,0.315574
0.6,3.65,300,1.01204,-0.00749173,0.315574
0.65,3.65,300,1.01391,-0.00760002,0.313725
0.65,3.65,300,1.01391,-0.00760002,0.313725
0.7,3.65,300,1.01586,-0.00761185,0.311783
0.7,3.65,300,1.01586,-0.00761185,0.311783
0.75,3.65,300,1.0179,-0.007528,0.309756
0.75,3.65,300,1.0179,-0.007528,0.309756
0.8,3.65,300,1.02001,-0.00735006,0.307651
0.8,3.65,300,1.02001,-0.00735006,0.307651
0.85,3.65,300,1.02219,-0.00708032,0.305476
0.85,3.65,300,1.02219,-0.00708032,0.305476
0.9,3.65,300,1.02443,-0.00672159,0.303237
0.9,3.65,300,1.02443,-0.00672159,0.303237
0.95,3.65,300,1.02672,-0.00627713,0.30094
0.95,3.65,300,1.02672,-0.00627713,0.30094
1,3.65,300,1.02905,-0.00575051,0.298589
1,3.65,300,1.02905,-0.00575051,0.298589
1.05,3.65,300,1.03142,-0.00514551,0.29619
1.05,3.65,300,1.03142,-0.00514551,0.29619
1.1,3.65,300,1.03384,-0.00446608,0.293745
1.1,3.65,300,1.03384,-0.00446608,0.293745
1.15,3.65,300,1.03629,-0.00371621,0.291258
1.15,3.65,300,1.03629,-0.00371621,0.291258
1.2,3.65,300,1.03877,-0.00289991,0.288731
1.2,3.65,300,1.03877,-0.00289991,0.288731
1.25,3.65,300,1.04128,-0.00202117,0.286166
1.25,3.65,300,1.04128,-0.00202117,0.286166
1.3,3.65,300,1.04382,-0.0010839,0.283564
1.3,3.65,300,1.04382,-0.0010839,0.283564
1.35,3.65,300,1.04638,-9.19E-05,0.280928
1.35,3.65,300,1.04638,-9.19E-05,0.280928
1.4,3.65,300,1.04897,0.000951014,0.278258
1.4,3.65,300,1.04897,0.000951014,0.278258
1.45,3.65,300,1.05158,0.00204137,0.275554
1.45,3.65,300,1.05158,0.00204137,0.275554
1.5,3.65,300,1.05421,0.00317567,0.272817
1.5,3.65,300,1.05421,0.00317567,0.272817
1.55,3.65,300,1.05687,0.00435061,0.270046
1.55,3.65,300,1.05687,0.00435061,0.270046
1.6,3.65,300,1.05955,0.005563,0.267241
1.6,3.65,300,1.05955,0.005563,0.267241
1.65,3.65,300,1.06226,0.00680981,0.264401
1.65,3.65,300,1.06226,0.00680981,0.264401
1.7,3.65,300,1.06499,0.00808811,0.261527
1.7,3.65,300,1.06499,0.00808811,0.261527
1.75,3.65,300,1.06774,0.00939509,0.258617
1.75,3.65,300,1.06774,0.00939509,0.258617
1.8,3.65,300,1.07051,0.010728,0.25567
1.8,3.65,300,1.07051,0.010728,0.25567
1.85,3.65,300,1.07331,0.0120845,0.252685
1.85,3.65,300,1.07331,0.0120845,0.252685
1.9,3.65,300,1.07614,0.0134618,0.249662
1.9,3.65,300,1.07614,0.0134618,0.249662
1.95,3.65,300,1.07899,0.0148576,0.246598
1.95,3.65,300,1.07899,0.0148576,0.246598
2,3.65,300,1.08188,0.0162695,0.243493
2,3.65,300,1.08188,0.0162695,0.243493
2.05,3.65,300,1.08479,0.0176954,0.240346
2.05,3.65,300,1.08479,0.0176954,0.240346
2.1,3.65,300,1.08773,0.0191329,0.237154
2.1,3.65,300,1.08773,0.0191329,0.237154
2.15,3.65,300,1.0907,0.0205799,0.233918
2.15,3.65,300,1.0907,0.0205799,0.233918
2.2,3.65,300,1.0937,0.0220341,0.230635
2.2,3.65,300,1.0937,0.0220341,0.230635
2.25,3.65,300,1.09673,0.0234935,0.227304
2.25,3.65,300,1.09673,0.0234935,0.227304
2.3,3.65,300,1.0998,0.024956,0.223923
2.3,3.65,300,1.0998,0.024956,0.223923
2.35,3.65,300,1.1029,0.0264193,0.220492
2.35,3.65,300,1.1029,0.0264193,0.220492
2.4,3.65,300,1.10604,0.0278814,0.217008
2.4,3.65,300,1.10604,0.0278814,0.217008
2.45,3.65,300,1.10921,0.0293402,0.213472
2.45,3.65,300,1.10921,0.0293402,0.213472
2.5,3.65,300,1.11242,0.0307935,0.209881
2.5,3.65,300,1.11242,0.0307935,0.209881
2.55,3.65,300,1.11567,0.032239,0.206234
2.55,3.65,300,1.11567,0.032239,0.206234
2.6,3.65,300,1.11896,0.0336747,0.20253
2.6,3.65,300,1.11896,0.0336747,0.20253
2.65,3.65,300,1.12229,0.0350983,0.198768
2.65,3.65,300,1.12229,0.0350983,0.198768
2.7,3.65,300,1.12566,0.0365075,0.194947
2.7,3.65,300,1.12566,0.0365075,0.194947
2.75,3.65,300,1.12907,0.0379,0.191067
2.75,3.65,300,1.12907,0.0379,0.191067
2.8,3.65,300,1.13252,0.0392735,0.187125
2.8,3.65,300,1.13252,0.0392735,0.187125
2.85,3.65,300,1.13601,0.0406255,0.183122
2.85,3.65,300,1.13601,0.0406255,0.183122
2.9,3.65,300,1.13955,0.0419536,0.179057
2.9,3.65,300,1.13955,0.0419536,0.179057
2.95,3.65,300,1.14313,0.0432554,0.174929
2.95,3.65,300,1.14313,0.0432554,0.174929
3,3.65,300,1.14675,0.0445282,0.170739
3,3.65,300,1.14675,0.0445282,0.170739
3.05,3.65,300,1.15041,0.0457696,0.166485
3.05,3.65,300,1.15041,0.0457696,0.166485
3.1,3.65,300,1.15412,0.0469768,0.162169
3.1,3.65,300,1.15412,0.0469768,0.162169
3.15,3.65,300,1.15787,0.0481474,0.157789
3.15,3.65,300,1.15787,0.0481474,0.157789
3.2,3.65,300,1.16166,0.0492785,0.153346
3.2,3.65,300,1.16166,0.0492785,0.153346
3.25,3.65,300,1.1655,0.0503675,0.148841
3.25,3.65,300,1.1655,0.0503675,0.148841
3.3,3.65,300,1.16937,0.0514116,0.144275
3.3,3.65,300,1.16937,0.0514116,0.144275
3.35,3.65,300,1.17328,0.0524082,0.139647
3.35,3.65,300,1.17328,0.0524082,0.139647
3.4,3.65,300,1.17724,0.0533543,0.134961
3.4,3.65,300,1.17724,0.0533543,0.134961
3.45,3.65,300,1.18123,0.0542474,0.130216
3.45,3.65,300,1.18123,0.0542474,0.130216
3.5,3.65,300,1.18526,0.0550848,0.125415
3.5,3.65,300,1.18526,0.0550848,0.125415
3.55,3.65,300,1.18932,0.0558635,0.120558
3.55,3.65,300,1.18932,0.0558635,0.120558
3.6,3.65,300,1.19342,0.0565811,0.115649
3.6,3.65,300,1.19342,0.0565811,0.115649
3.65,3.65,300,1.19755,0.0572349,0.110689
3.65,3.65,300,1.19755,0.0572349,0.110689
3.7,3.65,300,1.2017,0.0578224,0.105681
3.7,3.65,300,1.2017,0.0578224,0.105681
3.75,3.65,300,1.20589,0.0583411,0.100627
3.75,3.65,300,1.20589,0.0583411,0.100627
3.8,3.65,300,1.2101,0.0587885,0.0955309
3.8,3.65,300,1.2101,0.0587885,0.0955309
3.85,3.65,300,1.21433,0.0591625,0.0903956
3.85,3.65,300,1.21433,0.0591625,0.0903956
3.9,3.65,300,1.21858,0.0594609,0.0852246
3.9,3.65,300,1.21858,0.0594609,0.0852246
3.95,3.65,300,1.22284,0.0596815,0.0800215
3.95,3.65,300,1.22284,0.0596815,0.0800215
4,3.65,300,1.22712,0.0598226,0.0747903
4,3.65,300,1.22712,0.0598226,0.0747903
4.05,3.65,300,1.23141,0.0598824,0.0695351
4.05,3.65,300,1.23141,0.0598824,0.0695351
4.1,3.65,300,1.23571,0.0598594,0.0642601
4.1,3.65,300,1.23571,0.0598594,0.0642601
4.15,3.65,300,1.24001,0.059752,0.0589699
4.15,3.65,300,1.24001,0.059752,0.0589699
4.2,3.65,300,1.24431,0.0595592,0.053669
4.2,3.65,300,1.24431,0.0595592,0.053669
4.25,3.65,300,1.2486,0.05928,0.0483623
4.25,3.65,300,1.2486,0.05928,0.0483623
4.3,3.65,300,1.25288,0.0589136,0.0430545
4.3,3.65,300,1.25288,0.0589136,0.0430545
4.35,3.65,300,1.25716,0.0584593,0.0377508
4.35,3.65,300,1.25716,0.0584593,0.0377508
4.4,3.65,300,1.26142,0.0579168,0.0324562
4.4,3.65,300,1.26142,0.0579168,0.0324562
4.45,3.65,300,1.26565,0.0572861,0.0271759
4.45,3.65,300,1.26565,0.0572861,0.0271759
4.5,3.65,300,1.26987,0.0565671,0.0219151
4.5,3.65,300,1.26987,0.0565671,0.0219151
0,3.7,300,1,0,0.328194
0,3.7,300,1,0,0.328194
0.05,3.7,300,1.00011,-0.00107699,0.328115
0.05,3.7,300,1.00011,-0.00107699,0.328115
0.1,3.7,300,1.0004,-0.0021422,0.327864
0.1,3.7,300,1.0004,-0.0021422,0.327864
0.15,3.7,300,1.00089,-0.00318114,0.327421
0.15,3.7,300,1.00089,-0.00318114,0.327421
0.2,3.7,300,1.00156,-0.00417875,0.326779
0.2,3.7,300,1.00156,-0.00417875,0.326779
0.25,3.7,300,1.00244,-0.00512124,0.32595
0.25,3.7,300,1.00244,-0.00512124,0.32595
0.3,3.7,300,1.00348,-0.00599644,0.324944
0.3,3.7,300,1.00348,-0.00599644,0.324944
0.35,3.7,300,1.00469,-0.00679382,0.323771
0.35,3.7,300,1.00469,-0.00679382,0.323771
0.4,3.7,300,1.00605,-0.0075045,0.322442
0.4,3.7,300,1.00605,-0.0075045,0.322442
0.45,3.7,300,1.00757,-0.00812125,0.320965
0.45,3.7,300,1.00757,-0.00812125,0.320965
0.5,3.7,300,1.00921,-0.00863862,0.319353
0.5,3.7,300,1.00921,-0.00863862,0.319353
0.55,3.7,300,1.01098,-0.00905278,0.317616
0.55,3.7,300,1.01098,-0.00905278,0.317616
0.6,3.7,300,1.01286,-0.00936147,0.315767
0.6,3.7,300,1.01286,-0.00936147,0.315767
0.65,3.7,300,1.01483,-0.00956383,0.313815
0.65,3.7,300,1.01483,-0.00956383,0.313815
0.7,3.7,300,1.01689,-0.00966024,0.31177
0.7,3.7,300,1.01689,-0.00966024,0.31177
0.75,3.7,300,1.01903,-0.00965215,0.309642
0.75,3.7,300,1.01903,-0.00965215,0.309642
0.8,3.7,300,1.02125,-0.00954185,0.307438
0.8,3.7,300,1.02125,-0.00954185,0.307438
0.85,3.7,300,1.02352,-0.00933233,0.305167
0.85,3.7,300,1.02352,-0.00933233,0.305167
0.9,3.7,300,1.02586,-0.00902722,0.302835
0.9,3.7,300,1.02586,-0.00902722,0.302835
0.95,3.7,300,1.02823,-0.00863053,0.300449
0.95,3.7,300,1.02823,-0.00863053,0.300449
1,3.7,300,1.03066,-0.00814653,0.298014
1,3.7,300,1.03066,-0.00814653,0.298014
1.05,3.7,300,1.03311,-0.00757971,0.295533
1.05,3.7,300,1.03311,-0.00757971,0.295533
1.1,3.7,300,1.0356,-0.00693464,0.293011
1.1,3.7,300,1.0356,-0.00693464,0.293011
1.15,3.7,300,1.03813,-0.00621594,0.290451
1.15,3.7,300,1.03813,-0.00621594,0.290451
1.2,3.7,300,1.04068,-0.00542813,0.287856
1.2,3.7,300,1.04068,-0.00542813,0.287856
1.25,3.7,300,1.04325,-0.00457574,0.285228
1.25,3.7,300,1.04325,-0.00457574,0.285228
1.3,3.7,300,1.04586,-0.00366316,0.282567
1.3,3.7,300,1.04586,-0.00366316,0.282567
1.35,3.7,300,1.04848,-0.00269457,0.279875
1.35,3.7,300,1.04848,-0.00269457,0.279875
1.4,3.7,300,1.05112,-0.00167404,0.277153
1.4,3.7,300,1.05112,-0.00167404,0.277153
1.45,3.7,300,1.05378,-0.000605482,0.274401
1.45,3.7,300,1.05378,-0.000605482,0.274401
1.5,3.7,300,1.05646,0.000507385,0.271619
1.5,3.7,300,1.05646,0.000507385,0.271619
1.55,3.7,300,1.05916,0.00166101,0.268808
1.55,3.7,300,1.05916,0.00166101,0.268808
1.6,3.7,300,1.06188,0.00285199,0.265965
1.6,3.7,300,1.06188,0.00285199,0.265965
1.65,3.7,300,1.06462,0.00407711,0.263091
1.65,3.7,300,1.06462,0.00407711,0.263091
1.7,3.7,300,1.06738,0.00533329,0.260185
1.7,3.7,300,1.06738,0.00533329,0.260185
1.75,3.7,300,1.07016,0.0066176,0.257246
1.75,3.7,300,1.07016,0.0066176,0.257246
1.8,3.7,300,1.07296,0.00792722,0.254274
1.8,3.7,300,1.07296,0.00792722,0.254274
1.85,3.7,300,1.07579,0.00925952,0.251267
1.85,3.7,300,1.07579,0.00925952,0.251267
1.9,3.7,300,1.07863,0.0106119,0.248223
1.9,3.7,300,1.07863,0.0106119,0.248223
1.95,3.7,300,1.08151,0.0119818,0.245142
1.95,3.7,300,1.08151,0.0119818,0.245142
2,3.7,300,1.0844,0.013367,0.242022
2,3.7,300,1.0844,0.013367,0.242022
2.05,3.7,300,1.08733,0.0147651,0.238862
2.05,3.7,300,1.08733,0.0147651,0.238862
2.1,3.7,300,1.09028,0.0161739,0.235661
2.1,3.7,300,1.09028,0.0161739,0.235661
2.15,3.7,300,1.09326,0.017591,0.232417
2.15,3.7,300,1.09326,0.017591,0.232417
2.2,3.7,300,1.09626,0.0190145,0.229128
2.2,3.7,300,1.09626,0.0190145,0.229128
2.25,3.7,300,1.0993,0.0204421,0.225794
2.25,3.7,300,1.0993,0.0204421,0.225794
2.3,3.7,300,1.10237,0.0218717,0.222413
2.3,3.7,300,1.10237,0.0218717,0.222413
2.35,3.7,300,1.10547,0.0233012,0.218984
2.35,3.7,300,1.10547,0.0233012,0.218984
2.4,3.7,300,1.1086,0.0247286,0.215505
2.4,3.7,300,1.1086,0.0247286,0.215505
2.45,3.7,300,1.11177,0.0261516,0.211975
2.45,3.7,300,1.11177,0.0261516,0.211975
2.5,3.7,300,1.11497,0.0275683,0.208393
2.5,3.7,300,1.11497,0.0275683,0.208393
2.55,3.7,300,1.11821,0.0289765,0.204758
2.55,3.7,300,1.11821,0.0289765,0.204758
2.6,3.7,300,1.12148,0.0303741,0.201069
2.6,3.7,300,1.12148,0.0303741,0.201069
2.65,3.7,300,1.12479,0.0317588,0.197324
2.65,3.7,300,1.12479,0.0317588,0.197324
2.7,3.7,300,1.12814,0.0331285,0.193523
2.7,3.7,300,1.12814,0.0331285,0.193523
2.75,3.7,300,1.13153,0.0344809,0.189665
2.75,3.7,300,1.13153,0.0344809,0.189665
2.8,3.7,300,1.13496,0.0358138,0.185749
2.8,3.7,300,1.13496,0.0358138,0.185749
2.85,3.7,300,1.13843,0.0371249,0.181774
2.85,3.7,300,1.13843,0.0371249,0.181774
2.9,3.7,300,1.14193,0.0384118,0.17774
2.9,3.7,300,1.14193,0.0384118,0.17774
2.95,3.7,300,1.14548,0.0396721,0.173646
2.95,3.7,300,1.14548,0.0396721,0.173646
3,3.7,300,1.14907,0.0409035,0.169492
3,3.7,300,1.14907,0.0409035,0.169492
3.05,3.7,300,1.15269,0.0421034,0.165278
3.05,3.7,300,1.15269,0.0421034,0.165278
3.1,3.7,300,1.15636,0.0432694,0.161005
3.1,3.7,300,1.15636,0.0432694,0.161005
3.15,3.7,300,1.16006,0.044399,0.156671
3.15,3.7,300,1.16006,0.044399,0.156671
3.2,3.7,300,1.16381,0.0454897,0.152278
3.2,3.7,300,1.16381,0.0454897,0.152278
3.25,3.7,300,1.1676,0.0465388,0.147826
3.25,3.7,300,1.1676,0.0465388,0.147826
3.3,3.7,300,1.17142,0.0475439,0.143316
3.3,3.7,300,1.17142,0.0475439,0.143316
3.35,3.7,300,1.17527,0.0485023,0.138748
3.35,3.7,300,1.17527,0.0485023,0.138748
3.4,3.7,300,1.17917,0.0494113,0.134124
3.4,3.7,300,1.17917,0.0494113,0.134124
3.45,3.7,300,1.1831,0.0502687,0.129445
3.45,3.7,300,1.1831,0.0502687,0.129445
3.5,3.7,300,1.18707,0.0510716,0.124713
3.5,3.7,300,1.18707,0.0510716,0.124713
3.55,3.7,300,1.19107,0.0518176,0.119929
3.55,3.7,300,1.19107,0.0518176,0.119929
3.6,3.7,300,1.1951,0.0525042,0.115095
3.6,3.7,300,1.1951,0.0525042,0.115095
3.65,3.7,300,1.19915,0.053129,0.110214
3.65,3.7,300,1.19915,0.053129,0.110214
3.7,3.7,300,1.20324,0.0536896,0.105288
3.7,3.7,300,1.20324,0.0536896,0.105288
3.75,3.7,300,1.20735,0.0541837,0.100319
3.75,3.7,300,1.20735,0.0541837,0.100319
3.8,3.7,300,1.21148,0.054609,0.0953107
3.8,3.7,300,1.21148,0.054609,0.0953107
3.85,3.7,300,1.21563,0.0549636,0.0902659
3.85,3.7,300,1.21563,0.0549636,0.0902659
3.9,3.7,300,1.21979,0.0552453,0.085188
3.9,3.7,300,1.21979,0.0552453,0.085188
3.95,3.7,300,1.22397,0.0554523,0.0800804
3.95,3.7,300,1.22397,0.0554523,0.0800804
4,3.7,300,1.22817,0.0555828,0.0749471
4,3.7,300,1.22817,0.0555828,0.0749471
4.05,3.7,300,1.23237,0.0556353,0.0697917
4.05,3.7,300,1.23237,0.0556353,0.0697917
4.1,3.7,300,1.23657,0.0556083,0.0646186
4.1,3.7,300,1.23657,0.0556083,0.0646186
4.15,3.7,300,1.24078,0.0555005,0.0594319
4.15,3.7,300,1.24078,0.0555005,0.0594319
4.2,3.7,300,1.24498,0.0553108,0.0542359
4.2,3.7,300,1.24498,0.0553108,0.0542359
4.25,3.7,300,1.24919,0.0550384,0.0490353
4.25,3.7,300,1.24919,0.0550384,0.0490353
4.3,3.7,300,1.25338,0.0546824,0.0438346
4.3,3.7,300,1.25338,0.0546824,0.0438346
4.35,3.7,300,1.25756,0.0542423,0.0386386
4.35,3.7,300,1.25756,0.0542423,0.0386386
4.4,3.7,300,1.26172,0.0537179,0.0334522
4.4,3.7,300,1.26172,0.0537179,0.0334522
4.45,3.7,300,1.26587,0.0531089,0.0282803
4.45,3.7,300,1.26587,0.0531089,0.0282803
4.5,3.7,300,1.26999,0.0524155,0.0231278
4.5,3.7,300,1.26999,0.0524155,0.0231278
0,3.75,300,1,0,0.32937
0,3.75,300,1,0,0.32937
0.05,3.75,300,1.00012,-0.00128319,0.329284
0.05,3.75,300,1.00012,-0.00128319,0.329284
0.1,3.75,300,1.00044,-0.00255284,0.329013
0.1,3.75,300,1.00044,-0.00255284,0.329013
0.15,3.75,300,1.00096,-0.00379226,0.328532
0.15,3.75,300,1.00096,-0.00379226,0.328532
0.2,3.75,300,1.0017,-0.00498417,0.327839
0.2,3.75,300,1.0017,-0.00498417,0.327839
0.25,3.75,300,1.00264,-0.00611284,0.326943
0.25,3.75,300,1.00264,-0.00611284,0.326943
0.3,3.75,300,1.00376,-0.00716452,0.325858
0.3,3.75,300,1.00376,-0.00716452,0.325858
0.35,3.75,300,1.00506,-0.0081275,0.324597
0.35,3.75,300,1.00506,-0.0081275,0.324597
0.4,3.75,300,1.00653,-0.00899203,0.323169
0.4,3.75,300,1.00653,-0.00899203,0.323169
0.45,3.75,300,1.00815,-0.00975043,0.321589
0.45,3.75,300,1.00815,-0.00975043,0.321589
0.5,3.75,300,1.00991,-0.010397,0.319868
0.5,3.75,300,1.00991,-0.010397,0.319868
0.55,3.75,300,1.01179,-0.0109282,0.318019
0.55,3.75,300,1.01179,-0.0109282,0.318019
0.6,3.75,300,1.01378,-0.011342,0.316056
0.6,3.75,300,1.01378,-0.011342,0.316056
0.65,3.75,300,1.01587,-0.0116382,0.31399
0.65,3.75,300,1.01587,-0.0116382,0.31399
0.7,3.75,300,1.01805,-0.0118179,0.311832
0.7,3.75,300,1.01805,-0.0118179,0.311832
0.75,3.75,300,1.02031,-0.0118834,0.309593
0.75,3.75,300,1.02031,-0.0118834,0.309593
0.8,3.75,300,1.02263,-0.0118378,0.307282
0.8,3.75,300,1.02263,-0.0118378,0.307282
0.85,3.75,300,1.02502,-0.011685,0.304907
0.85,3.75,300,1.02502,-0.011685,0.304907
0.9,3.75,300,1.02745,-0.0114296,0.302476
0.9,3.75,300,1.02745,-0.0114296,0.302476
0.95,3.75,300,1.02992,-0.0110764,0.299995
0.95,3.75,300,1.02992,-0.0110764,0.299995
1,3.75,300,1.03244,-0.0106305,0.297469
1,3.75,300,1.03244,-0.0106305,0.297469
1.05,3.75,300,1.03499,-0.0100973,0.294903
1.05,3.75,300,1.03499,-0.0100973,0.294903
1.1,3.75,300,1.03756,-0.00948189,0.292301
1.1,3.75,300,1.03756,-0.00948189,0.292301
1.15,3.75,300,1.04017,-0.00878971,0.289666
1.15,3.75,300,1.04017,-0.00878971,0.289666
1.2,3.75,300,1.04279,-0.00802584,0.286999
1.2,3.75,300,1.04279,-0.00802584,0.286999
1.25,3.75,300,1.04543,-0.00719533,0.284305
1.25,3.75,300,1.04543,-0.00719533,0.284305
1.3,3.75,300,1.0481,-0.00630303,0.281583
1.3,3.75,300,1.0481,-0.00630303,0.281583
1.35,3.75,300,1.05078,-0.00535357,0.278834
1.35,3.75,300,1.05078,-0.00535357,0.278834
1.4,3.75,300,1.05348,-0.00435137,0.27606
1.4,3.75,300,1.05348,-0.00435137,0.27606
1.45,3.75,300,1.05619,-0.00330068,0.273259
1.45,3.75,300,1.05619,-0.00330068,0.273259
1.5,3.75,300,1.05892,-0.00220548,0.270433
1.5,3.75,300,1.05892,-0.00220548,0.270433
1.55,3.75,300,1.06166,-0.00106957,0.267579
1.55,3.75,300,1.06166,-0.00106957,0.267579
1.6,3.75,300,1.06442,0.000103445,0.2647
1.6,3.75,300,1.06442,0.000103445,0.2647
1.65,3.75,300,1.0672,0.00131018,0.261791
1.65,3.75,300,1.0672,0.00131018,0.261791
1.7,3.75,300,1.06999,0.00254742,0.258855
1.7,3.75,300,1.06999,0.00254742,0.258855
1.75,3.75,300,1.0728,0.0038121,0.255889
1.75,3.75,300,1.0728,0.0038121,0.255889
1.8,3.75,300,1.07563,0.00510134,0.252891
1.8,3.75,300,1.07563,0.00510134,0.252891
1.85,3.75,300,1.07848,0.00641235,0.249862
1.85,3.75,300,1.07848,0.00641235,0.249862
1.9,3.75,300,1.08135,0.00774251,0.246799
1.9,3.75,300,1.08135,0.00774251,0.246799
1.95,3.75,300,1.08424,0.00908929,0.243701
1.95,3.75,300,1.08424,0.00908929,0.243701
2,3.75,300,1.08715,0.0104503,0.240567
2,3.75,300,1.08715,0.0104503,0.240567
2.05,3.75,300,1.09009,0.0118232,0.237396
2.05,3.75,300,1.09009,0.0118232,0.237396
2.1,3.75,300,1.09305,0.0132056,0.234186
2.1,3.75,300,1.09305,0.0132056,0.234186
2.15,3.75,300,1.09603,0.0145955,0.230935
2.15,3.75,300,1.09603,0.0145955,0.230935
2.2,3.75,300,1.09905,0.0159906,0.227642
2.2,3.75,300,1.09905,0.0159906,0.227642
2.25,3.75,300,1.10208,0.0173887,0.224306
2.25,3.75,300,1.10208,0.0173887,0.224306
2.3,3.75,300,1.10515,0.0187879,0.220926
2.3,3.75,300,1.10515,0.0187879,0.220926
2.35,3.75,300,1.10825,0.020186,0.217499
2.35,3.75,300,1.10825,0.020186,0.217499
2.4,3.75,300,1.11138,0.0215811,0.214025
2.4,3.75,300,1.11138,0.0215811,0.214025
2.45,3.75,300,1.11454,0.0229709,0.210503
2.45,3.75,300,1.11454,0.0229709,0.210503
2.5,3.75,300,1.11774,0.0243534,0.206932
2.5,3.75,300,1.11774,0.0243534,0.206932
2.55,3.75,300,1.12096,0.0257267,0.203309
2.55,3.75,300,1.12096,0.0257267,0.203309
2.6,3.75,300,1.12423,0.0270885,0.199635
2.6,3.75,300,1.12423,0.0270885,0.199635
2.65,3.75,300,1.12752,0.0284369,0.195908
2.65,3.75,300,1.12752,0.0284369,0.195908
2.7,3.75,300,1.13085,0.0297695,0.192126
2.7,3.75,300,1.13085,0.0297695,0.192126
2.75,3.75,300,1.13421,0.0310844,0.188291
2.75,3.75,300,1.13421,0.0310844,0.188291
2.8,3.75,300,1.13762,0.0323794,0.1844
2.8,3.75,300,1.13762,0.0323794,0.1844
2.85,3.75,300,1.14106,0.0336521,0.180453
2.85,3.75,300,1.14106,0.0336521,0.180453
2.9,3.75,300,1.14454,0.0349004,0.17645
2.9,3.75,300,1.14454,0.0349004,0.17645
2.95,3.75,300,1.14805,0.0361221,0.17239
2.95,3.75,300,1.14805,0.0361221,0.17239
3,3.75,300,1.15161,0.0373147,0.168274
3,3.75,300,1.15161,0.0373147,0.168274
3.05,3.75,300,1.15519,0.0384759,0.1641
3.05,3.75,300,1.15519,0.0384759,0.1641
3.1,3.75,300,1.15882,0.0396035,0.159869
3.1,3.75,300,1.15882,0.0396035,0.159869
3.15,3.75,300,1.16249,0.040695,0.155581
3.15,3.75,300,1.16249,0.040695,0.155581
3.2,3.75,300,1.16619,0.041748,0.151237
3.2,3.75,300,1.16619,0.041748,0.151237
3.25,3.75,300,1.16992,0.04276,0.146836
3.25,3.75,300,1.16992,0.04276,0.146836
3.3,3.75,300,1.1737,0.0437288,0.142381
3.3,3.75,300,1.1737,0.0437288,0.142381
3.35,3.75,300,1.1775,0.0446518,0.137871
3.35,3.75,300,1.1775,0.0446518,0.137871
3.4,3.75,300,1.18134,0.0455266,0.133308
3.4,3.75,300,1.18134,0.0455266,0.133308
3.45,3.75,300,1.18522,0.0463508,0.128693
